item,reason
KR65033B2636,iv_before_history
KR65033B2644,iv_before_history
KR65033B2669,iv_before_history
KR65033B2685,iv_before_history
KR65033B2768,iv_before_history
KR65033B2792,iv_before_history
KR65033B2A68,invalid_evaluation_dates
KR65033B3618,iv_before_history
KR65033B3634,iv_before_history
KR65033B3642,iv_before_history
KR65033B3691,iv_before_history
KR65033B3766,iv_before_history
KR65033B4525,iv_before_history
KR65033B4616,iv_before_history
KR65033B4632,iv_before_history
KR65033B4681,iv_before_history
KR65033B4749,iv_before_history
KR65033B5514,iv_before_history
KR65033B5613,iv_before_history
KR65033B5639,iv_before_history
KR65033B5647,iv_before_history
KR65033B5688,iv_before_history
KR65033B5696,iv_before_history
KR65033B5746,iv_before_history
KR65033B5761,iv_before_history
KR65033B5795,iv_before_history
KR65033B6512,iv_before_history
KR65033B6793,iv_before_history
KR65033B67A3,extra_formula_or_level_STRK_2
KR65033B7510,iv_before_history
KR65033B7536,iv_before_history
KR65033B7544,iv_before_history
KR65033B7742,iv_before_history
KR65033B7767,iv_before_history
KR65033B7775,iv_before_history
KR65033B8534,iv_before_history
KR65033B8633,iv_before_history
KR65033B8690,iv_before_history
KR65033B8773,iv_before_history
KR65033B8799,iv_before_history
KR65033B9615,iv_before_history
KR65033B9664,iv_before_history
KR65033B9714,iv_before_history
KR65033B9763,iv_before_history
KR65033B9771,iv_before_history
KR65033B9797,iv_before_history
KR65033BB531,iv_before_history
KR65033BB572,iv_before_history
KR65033BB671,iv_before_history
KR65033BB6A5,iv_before_history
KR65033BC539,iv_before_history
KR65033BC570,iv_before_history
KR65033BC695,iv_before_history
KR65033BC6A4,iv_before_history
KR65033BC778,iv_before_history
KR65033BD529,iv_before_history
KR65033BD537,iv_before_history
KR65033BD578,iv_before_history
KR65033BD6A3,iv_before_history
KR65033BD768,iv_before_history
KR65033BE519,iv_before_history
KR65033BE527,iv_before_history
KR65033BE535,iv_before_history
KR65033BE543,iv_before_history
KR65033BE576,iv_before_history
KR65033BE618,iv_before_history
KR65033BE6A2,iv_before_history
KR65033BE725,iv_before_history
KR65033BE766,iv_before_history
KR65033BF524,iv_before_history
KR65033BF532,iv_before_history
KR65033BF573,iv_before_history
KR65033BF664,iv_before_history
KR65033BF6A1,iv_before_history
KR65033BF763,iv_before_history
KR65033BG571,iv_before_history
KR65033BG662,iv_before_history
KR65033BG795,iv_before_history
KR65033BG811,extra_formula_or_level_STRK_2
KR65033BH538,iv_before_history
KR65033BH579,iv_before_history
KR65033BH660,iv_before_history
KR65033BH6B7,iv_before_history
KR65033BH793,iv_before_history
KR65033BJ575,iv_before_history
KR65033BJ666,iv_before_history
KR65033BJ6A7,iv_before_history
KR65033BJ6B5,iv_before_history
KR65033BJ799,iv_before_history
KR65033BK573,iv_before_history
KR65033BK664,iv_before_history
KR65033BL761,iv_before_history
KR65033BM6A2,iv_before_history
KR65033BM6B0,iv_before_history
KR65033BM793,iv_before_history
KR65033BN668,iv_before_history
KR65033BN692,iv_before_history
KR65033BP515,iv_before_history
KR65033BP6B7,iv_before_history
KR65033BQ513,iv_before_history
KR65033BR511,iv_before_history
KR65033BS519,iv_before_history
KR65033BT517,iv_before_history
KR65033BV513,iv_before_history
KR65033BV562,iv_before_history
KR65033BV711,iv_before_history
KR65033BW511,iv_before_history
KR65033BW552,iv_before_history
KR65033BW560,iv_before_history
KR65033BW743,iv_before_history
KR65033BW784,iv_before_history
KR65033BX519,iv_before_history
KR65033BX568,iv_before_history
KR65033BX782,iv_before_history
KR65033BY525,iv_before_history
KR65033BY533,iv_before_history
KR65033BY566,iv_before_history
KR65033BY6A8,iv_before_history
KR65033BY780,iv_before_history
KR65033BZ522,iv_before_history
KR65033BZ548,iv_before_history
KR65033BZ563,iv_before_history
KR65033BZ779,iv_before_history
KR65033BZ787,iv_before_history
KR65033C0522,iv_before_history
KR65033C0530,iv_before_history
KR65033C0563,iv_before_history
KR65033C0712,iv_before_history
KR65033C0787,iv_before_history
KR65033C1561,iv_before_history
KR65033C1710,iv_before_history
KR65033C1736,iv_before_history
KR65033C1785,iv_before_history
KR65033C2528,iv_before_history
KR65033C2569,iv_before_history
KR65033C2718,iv_before_history
KR65033C2734,iv_before_history
KR65033C2783,iv_before_history
KR65033C3567,iv_before_history
KR65033C3732,iv_before_history
KR65033C3773,iv_before_history
KR65033C4540,iv_before_history
KR65033C4565,iv_before_history
KR65033C4730,iv_before_history
KR65033C47C9,extra_formula_or_level_STRK_2
KR65033C5562,iv_before_history
KR65033C5711,iv_before_history
KR65033C5737,iv_before_history
KR65033C5778,iv_before_history
KR65033C5836,unsupported_redemption_structure
KR65033C5877,unsupported_redemption_structure
KR65033C6529,iv_before_history
KR65033C6735,iv_before_history
KR65033C6768,iv_before_history
KR65033C7543,iv_before_history
KR65033C7568,iv_before_history
KR65033C7733,iv_before_history
KR65033C7782,iv_before_history
KR65033C8541,iv_before_history
KR65033C8558,iv_before_history
KR65033C9549,iv_before_history
KR65033CB539,iv_before_history
KR65033CC537,iv_before_history
KR65033CC545,iv_before_history
KR65033CD519,iv_before_history
KR65033CD535,iv_before_history
KR65033CD543,iv_before_history
KR65033CD550,iv_before_history
KR65033CE517,iv_before_history
KR65033CE541,iv_before_history
KR65033CE558,iv_before_history
KR65033CF514,iv_before_history
KR65033CF530,iv_before_history
KR65033CF555,iv_before_history
KR65033CG512,iv_before_history
KR65033CG553,iv_before_history
KR65033CH551,iv_before_history
KR65033CJ532,iv_before_history
KR65033CK522,iv_before_history
KR65033CL520,iv_before_history
KR65033CL793,iv_before_history
KR65033CM528,iv_before_history
KR65033CM791,iv_before_history
KR65033CN526,iv_before_history
KR65033CN799,iv_before_history
KR65033CP521,iv_before_history
KR65033CP554,iv_before_history
KR65033CP794,iv_before_history
KR65033CQ529,iv_before_history
KR65033CQ537,iv_before_history
KR65033CR527,iv_before_history
KR65033CR535,iv_before_history
KR65033CR790,iv_before_history
KR65033CS525,iv_before_history
KR65033CS533,iv_before_history
KR65033CS541,iv_before_history
KR65033CS723,iv_before_history
KR65033CS780,iv_before_history
KR65033CT531,iv_before_history
KR65033CT549,iv_before_history
KR65033CT788,iv_before_history
KR65033CV537,iv_before_history
KR65033CV545,iv_before_history
KR65033CV552,iv_before_history
KR65033CV784,iv_before_history
KR65033CV792,iv_before_history
KR65033CW535,iv_before_history
KR65033CW543,iv_before_history
KR65033CX541,iv_before_history
KR65033CY549,iv_before_history
KR65033CZ546,iv_before_history
KR65033D0539,iv_before_history
KR65033D0547,iv_before_history
KR65033D0786,iv_before_history
KR65033D0794,iv_before_history
KR65033D1545,iv_before_history
KR65033D1727,iv_before_history
KR65033D1735,iv_before_history
KR65033D1792,iv_before_history
KR65033D2543,iv_before_history
KR65033D2790,iv_before_history
KR65033D3517,iv_before_history
KR65033D3541,iv_before_history
KR65033D4515,iv_before_history
KR65033D4549,iv_before_history
KR65033D5512,iv_before_history
KR65033D7534,iv_before_history
KR65033D7542,iv_before_history
KR65033D8532,iv_before_history
KR65033DA521,iv_before_history
KR65033DA562,iv_before_history
KR65033DB537,iv_before_history
KR65033DB560,iv_before_history
KR65033DB578,iv_before_history
KR65033DC550,iv_before_history
KR65033DC576,iv_before_history
KR65033DC790,iv_before_history
KR65033DD558,iv_before_history
KR65033DD574,iv_before_history
KR65033DD780,iv_before_history
KR65033DE556,iv_before_history
KR65033DE788,iv_before_history
KR65033DG551,iv_before_history
KR65033DG569,iv_before_history
KR65033DN516,iv_before_history
KR65033DP511,iv_before_history
KR65033DP735,iv_before_history
KR65033DQ519,iv_before_history
KR65033DQ733,iv_before_history
KR65033DR517,iv_before_history
KR65033DR533,iv_before_history
KR65033DS515,iv_before_history
KR65033DS531,iv_before_history
KR65033DS572,iv_before_history
KR65033DS739,iv_before_history
KR65033DT513,iv_before_history
KR65033DT539,iv_before_history
KR65033DT570,iv_before_history
KR65033DV519,iv_before_history
KR65033DV535,iv_before_history
KR65033DV543,iv_before_history
KR65033DV576,iv_before_history
KR65033DW517,iv_before_history
KR65033DW533,iv_before_history
KR65033DW574,iv_before_history
KR65033DX515,iv_before_history
KR65033DX531,iv_before_history
KR65033DX572,iv_before_history
KR65033DY513,iv_before_history
KR65033DY539,iv_before_history
KR65033DY570,iv_before_history
KR65033DZ536,iv_before_history
KR65033DZ551,iv_before_history
KR65033E0538,iv_before_history
KR65033E0561,iv_before_history
KR65033E2534,iv_before_history
KR65033E3557,iv_before_history
KR65033E5511,iv_before_history
KR65033E7541,iv_before_history
KR65033E7566,iv_before_history
KR65033E7798,iv_before_history
KR65033E8564,iv_before_history
KR65033E9562,iv_before_history
KR65033EA560,iv_before_history
KR65033EB535,iv_before_history
KR65033EE547,iv_before_history
KR65033EJ512,iv_before_history
KR65033EK544,iv_before_history
KR65033EL542,iv_before_history
KR65033EM540,iv_before_history
KR65033EQ541,iv_before_history
KR65033EQ566,iv_before_history
KR65033ER549,iv_before_history
KR65033ER564,iv_before_history
KR65033ES547,iv_before_history
KR65033EX539,iv_before_history
KR65033EY578,iv_before_history
KR65033EZ575,iv_before_history
KR65033F0545,iv_before_history
KR65033F0578,iv_before_history
KR65033F1543,iv_before_history
KR65033F2541,iv_before_history
KR65033F3549,iv_before_history
KR65033F4547,iv_before_history
KR65033F5544,iv_before_history
KR65033F6542,iv_before_history
KR65033F7540,iv_before_history
KR65033F8548,iv_before_history
KR65033F9546,iv_before_history
KR65033FC571,iv_before_history
KR65033FK566,iv_before_history
KR65033FL564,iv_before_history
KR65033FM562,iv_before_history
KR65033FN560,iv_before_history
KR65033FP565,iv_before_history
KR65033FQ563,iv_before_history
KR65033FR561,iv_before_history
KR65033FS569,iv_before_history
KR65033FT567,iv_before_history
KR65033FT575,iv_before_history
KR65033FV571,iv_before_history
KR65033FW579,iv_before_history
KR65033FX577,iv_before_history
KR65033FY575,iv_before_history
KR65033FZ572,iv_before_history
KR65033G2565,iv_before_history
KR65033GM560,iv_before_history
KR65033GN568,iv_before_history
KR65033GY565,iv_before_history
KR6509330A53,iv_missing_series
KR6509341A27,iv_missing_series
KR6509346A30,iv_missing_series
KR6509350A82,iv_missing_series
KR6509359A34,iv_missing_series
KR6509374A76,iv_missing_series
KR6509379998,iv_missing_series
KR6509382A35,iv_missing_series
KR6509384A25,iv_missing_series
KR6509384A82,iv_missing_series
KR6509390A19,iv_missing_series
KR6509392A58,iv_missing_series
KR6509397A61,iv_missing_series
KR65093A7A85,iv_missing_series
KR65093A9A26,iv_missing_series
KR65093AFA43,iv_missing_series
KR65093AHA74,iv_missing_series
KR65093AK991,iv_missing_series
KR65093AWA18,iv_missing_series
KR65093B59B2,iv_missing_series
KR65093BEA35,iv_missing_series
KR65093BFA26,iv_missing_series
KR65093BGA33,iv_missing_series
KR65093BJA14,iv_missing_series
KR65093BJA71,iv_missing_series
KR65093BRA14,iv_missing_series
KR65093BX984,iv_missing_series
KR65093CAA79,iv_missing_series
KR65093CKA28,iv_missing_series
KR65093CMA26,iv_missing_series
KR65093CXA15,iv_missing_series
KR65093D4A17,iv_missing_series
KR6512337587,iv_before_history
KR6513301566,iv_before_history
KR65133017B5,missing_explicit_survival_coupon
KR6513301848,unsupported_ki_window
KR6513301889,payment_lag_not_identifiable_from_maturity
KR6513301897,unsupported_ki_window
KR65133018B3,payment_lag_not_identifiable_from_maturity
KR65133018C1,payment_lag_not_identifiable_from_maturity
KR6513301921,payment_lag_not_identifiable_from_maturity
KR6513301947,unsupported_ki_window
KR6513301962,payment_lag_not_identifiable_from_maturity
KR6513301A43,payment_lag_not_identifiable_from_maturity
KR6513301A68,unsupported_ki_window
KR6513301A84,payment_lag_not_identifiable_from_maturity
KR6513302556,iv_before_history
KR6513302598,iv_before_history
KR65133025A0,iv_before_history
KR6513302721,iv_before_history
KR6513302770,iv_before_history
KR65133027C2,missing_explicit_survival_coupon
KR6513302846,unsupported_ki_window
KR6513302879,payment_lag_not_identifiable_from_maturity
KR6513302887,payment_lag_not_identifiable_from_maturity
KR6513302895,unsupported_ki_window
KR65133028A4,payment_lag_not_identifiable_from_maturity
KR65133028B2,payment_lag_not_identifiable_from_maturity
KR65133028C0,payment_lag_not_identifiable_from_maturity
KR6513302937,payment_lag_not_identifiable_from_maturity
KR6513302945,unsupported_ki_window
KR6513302952,payment_lag_not_identifiable_from_maturity
KR6513302978,unsupported_ki_window
KR6513302994,unsupported_ki_window
KR65133029A2,payment_lag_not_identifiable_from_maturity
KR65133029B0,unsupported_ki_window
KR6513302A34,payment_lag_not_identifiable_from_maturity
KR6513302A59,unsupported_PRCP_GRTE_RT
KR6513302A67,unsupported_PRCP_GRTE_RT
KR6513302A83,unsupported_PRCP_GRTE_RT
KR6513303554,iv_before_history
KR6513303687,iv_before_history
KR6513303729,iv_before_history
KR6513303778,iv_before_history
KR6513303877,unsupported_ki_window
KR6513303950,payment_lag_not_identifiable_from_maturity
KR65133039A1,payment_lag_not_identifiable_from_maturity
KR65133039B9,unsupported_ki_window
KR65133039C7,payment_lag_not_identifiable_from_maturity
KR6513303A33,payment_lag_not_identifiable_from_maturity
KR6513304552,iv_before_history
KR6513304586,iv_before_history
KR65133045A8,iv_before_history
KR6513304610,iv_before_history
KR6513304685,iv_before_history
KR6513304719,iv_before_history
KR6513304792,iv_before_history
KR6513304818,unsupported_ki_window
KR6513304875,unsupported_ki_window
KR6513304982,payment_lag_not_identifiable_from_maturity
KR65133049C6,payment_lag_not_identifiable_from_maturity
KR6513304A40,payment_lag_not_identifiable_from_maturity
KR6513304A65,unsupported_PRCP_GRTE_RT
KR6513304A73,unsupported_PRCP_GRTE_RT
KR6513305526,iv_before_history
KR6513305575,iv_before_history
KR6513305583,iv_before_history
KR6513305591,iv_before_history
KR6513305617,iv_before_history
KR6513305716,unsupported_ki_window
KR6513305732,iv_before_history
KR6513305757,iv_before_history
KR6513305765,iv_before_history
KR6513305781,iv_before_history
KR6513305880,unsupported_ki_window
KR6513305922,payment_lag_not_identifiable_from_maturity
KR6513305A23,payment_lag_not_identifiable_from_maturity
KR6513306524,iv_before_history
KR6513306565,iv_before_history
KR6513306573,iv_before_history
KR6513306581,iv_before_history
KR6513306599,iv_before_history
KR65133065A6,iv_before_history
KR6513306698,iv_before_history
KR6513306730,iv_before_history
KR6513306755,iv_before_history
KR6513306763,iv_before_history
KR6513306771,iv_before_history
KR6513306789,iv_before_history
KR6513306797,iv_before_history
KR6513306854,payment_lag_not_identifiable_from_maturity
KR6513306888,unsupported_ki_window
KR65133068A0,unsupported_ki_window
KR6513306920,payment_lag_not_identifiable_from_maturity
KR6513306A48,payment_lag_not_identifiable_from_maturity
KR6513306A71,payment_lag_not_identifiable_from_maturity
KR6513306A89,unsupported_PRCP_GRTE_RT
KR6513307548,iv_before_history
KR6513307589,iv_before_history
KR6513307597,iv_before_history
KR65133075A5,iv_before_history
KR65133075C1,iv_before_history
KR6513307696,iv_before_history
KR65133076C9,iv_before_history
KR6513307753,iv_before_history
